entry_time,exit_time,entry_index,exit_index,probability,reason,gross,net,equity,cum_max,drawdown
2026-01-05 11:16:00,2026-01-05 11:20:00,26350.44921875,26345.400390625,0.6613761227532643,TIME,567.9931640625,482.9931640625,17415.17578125,23901.513671875,6486.337890625
2026-01-05 11:20:00,2026-01-05 11:23:00,26345.400390625,26335.400390625,0.530052926833599,TP,1125.0,1040.0,18455.17578125,23901.513671875,5446.337890625
2026-01-05 12:11:00,2026-01-05 12:12:00,26322.599609375,26327.599609375,0.6265260296696905,SL,-562.5,-647.5,17807.67578125,23901.513671875,6093.837890625
2026-01-06 10:31:00,2026-01-06 10:32:00,26225.25,26230.25,0.6373675410639921,SL,-562.5,-647.5,17160.17578125,23901.513671875,6741.337890625
2026-01-06 10:33:00,2026-01-06 10:34:00,26228.25,26233.25,0.6571365094501463,SL,-562.5,-647.5,16512.67578125,23901.513671875,7388.837890625
2026-01-06 10:34:00,2026-01-06 10:36:00,26231.30078125,26221.30078125,0.6439297956631839,TP,1125.0,1040.0,17552.67578125,23901.513671875,6348.837890625
2026-01-06 10:47:00,2026-01-06 10:48:00,26215.099609375,26220.099609375,0.6705370336366139,SL,-562.5,-647.5,16905.17578125,23901.513671875,6996.337890625
2026-01-06 10:48:00,2026-01-06 10:52:00,26214.69921875,26209.400390625,0.685452863681537,TIME,596.1181640625,511.1181640625,17416.2939453125,23901.513671875,6485.2197265625
2026-01-06 10:52:00,2026-01-06 10:53:00,26209.400390625,26214.400390625,0.6577350723801045,SL,-562.5,-647.5,16768.7939453125,23901.513671875,7132.7197265625
2026-01-06 10:53:00,2026-01-06 10:55:00,26214.650390625,26219.650390625,0.6686787622307913,SL,-562.5,-647.5,16121.2939453125,23901.513671875,7780.2197265625
2026-01-06 10:55:00,2026-01-06 10:59:00,26216.400390625,26206.400390625,0.6423827187994054,TP,1125.0,1040.0,17161.2939453125,23901.513671875,6740.2197265625
2026-01-06 11:00:00,2026-01-06 11:01:00,26205.349609375,26210.349609375,0.6684251438882929,SL,-562.5,-647.5,16513.7939453125,23901.513671875,7387.7197265625
2026-01-06 11:01:00,2026-01-06 11:04:00,26206.900390625,26211.900390625,0.6539231017190932,SL,-562.5,-647.5,15866.2939453125,23901.513671875,8035.2197265625
2026-01-06 11:04:00,2026-01-06 11:05:00,26213.44921875,26218.44921875,0.6469794381656555,SL,-562.5,-647.5,15218.7939453125,23901.513671875,8682.7197265625
2026-01-06 11:06:00,2026-01-06 11:09:00,26214.5,26219.5,0.6149341300883623,SL,-562.5,-647.5,14571.2939453125,23901.513671875,9330.2197265625
2026-01-06 12:05:00,2026-01-06 12:08:00,26169.099609375,26159.099609375,0.6024523676104341,TP,1125.0,1040.0,15611.2939453125,23901.513671875,8290.2197265625
2026-01-07 10:47:00,2026-01-07 10:49:00,26136.650390625,26141.650390625,0.6531989662857681,SL,-562.5,-647.5,14963.7939453125,23901.513671875,8937.7197265625
2026-01-07 10:49:00,2026-01-07 10:50:00,26141.349609375,26146.349609375,0.6300618632422345,SL,-562.5,-647.5,14316.2939453125,23901.513671875,9585.2197265625
2026-01-07 10:51:00,2026-01-07 10:52:00,26145.400390625,26150.400390625,0.6164002773706371,SL,-562.5,-647.5,13668.7939453125,23901.513671875,10232.7197265625
2026-01-07 11:21:00,2026-01-07 11:22:00,26151.599609375,26141.599609375,0.6059642830211233,TP,1125.0,1040.0,14708.7939453125,23901.513671875,9192.7197265625
2026-01-07 11:49:00,2026-01-07 11:50:00,26135.650390625,26140.650390625,0.6511588753004156,SL,-562.5,-647.5,14061.2939453125,23901.513671875,9840.2197265625
2026-01-07 11:50:00,2026-01-07 11:53:00,26138.650390625,26128.650390625,0.6478879053228996,TP,1125.0,1040.0,15101.2939453125,23901.513671875,8800.2197265625
2026-01-07 12:14:00,2026-01-07 12:18:00,26112.099609375,26109.0,0.6440827710560088,TIME,348.7060546875,263.7060546875,15365.0,23901.513671875,8536.513671875
2026-01-07 12:27:00,2026-01-07 12:29:00,26107.349609375,26097.349609375,0.6213348967351368,TP,1125.0,1040.0,16405.0,23901.513671875,7496.513671875
2026-01-08 10:42:00,2026-01-08 10:43:00,26028.849609375,26033.849609375,0.6468520648878864,SL,-562.5,-647.5,15757.5,23901.513671875,8144.013671875
2026-01-08 10:44:00,2026-01-08 10:48:00,26031.599609375,26030.849609375,0.682911041658623,TIME,84.375,-0.625,15756.875,23901.513671875,8144.638671875
2026-01-08 10:48:00,2026-01-08 10:52:00,26030.849609375,26020.849609375,0.65697946413089,TP,1125.0,1040.0,16796.875,23901.513671875,7104.638671875
2026-01-08 10:52:00,2026-01-08 10:54:00,26017.900390625,26022.900390625,0.6876416681190356,SL,-562.5,-647.5,16149.375,23901.513671875,7752.138671875
2026-01-08 10:54:00,2026-01-08 10:58:00,26021.55078125,26019.099609375,0.6827459467945961,TIME,275.7568359375,190.7568359375,16340.1318359375,23901.513671875,7561.3818359375
2026-01-08 10:58:00,2026-01-08 11:02:00,26019.099609375,26009.099609375,0.6629404452988581,TP,1125.0,1040.0,17380.1318359375,23901.513671875,6521.3818359375
2026-01-08 11:02:00,2026-01-08 11:04:00,26010.5,26015.5,0.6938398871882915,SL,-562.5,-647.5,16732.6318359375,23901.513671875,7168.8818359375
2026-01-08 11:04:00,2026-01-08 11:08:00,26016.80078125,26012.099609375,0.6829764521876734,TIME,528.8818359375,443.8818359375,17176.513671875,23901.513671875,6725.0
2026-01-08 11:08:00,2026-01-08 11:12:00,26012.099609375,26006.099609375,0.6789148565806422,TIME,675.0,590.0,17766.513671875,23901.513671875,6135.0
2026-01-08 11:12:00,2026-01-08 11:16:00,26006.099609375,26004.150390625,0.6575217487476607,TIME,219.287109375,134.287109375,17900.80078125,23901.513671875,6000.712890625
2026-01-08 11:16:00,2026-01-08 11:19:00,26004.150390625,25994.150390625,0.6174912914232166,TP,1125.0,1040.0,18940.80078125,23901.513671875,4960.712890625
2026-01-08 11:42:00,2026-01-08 11:46:00,25981.55078125,25971.55078125,0.6611166222664159,TP,1125.0,1040.0,19980.80078125,23901.513671875,3920.712890625
2026-01-08 11:46:00,2026-01-08 11:48:00,25971.19921875,25961.19921875,0.5908704740833166,TP,1125.0,1040.0,21020.80078125,23901.513671875,2880.712890625
2026-01-08 11:52:00,2026-01-08 11:56:00,25963.599609375,25956.400390625,0.6303167582657444,TIME,809.912109375,724.912109375,21745.712890625,23901.513671875,2155.80078125
2026-01-09 12:09:00,2026-01-09 12:13:00,25749.849609375,25749.30078125,0.6456562901785222,TIME,61.7431640625,-23.2568359375,21722.4560546875,23901.513671875,2179.0576171875
2026-01-12 11:02:00,2026-01-12 11:06:00,25546.599609375,25536.599609375,0.5970766430787133,TP,1125.0,1040.0,22762.4560546875,23901.513671875,1139.0576171875
2026-01-12 11:08:00,2026-01-12 11:12:00,25546.30078125,25536.30078125,0.6632063970943886,TP,1125.0,1040.0,23802.4560546875,23901.513671875,99.0576171875
2026-01-12 11:12:00,2026-01-12 11:13:00,25543.30078125,25533.30078125,0.6000925711644629,TP,1125.0,1040.0,24842.4560546875,24842.4560546875,0.0
2026-01-14 12:29:00,2026-01-14 12:30:00,25755.849609375,25760.849609375,0.6411504928292079,SL,-562.5,-647.5,24194.9560546875,24842.4560546875,647.5
2026-01-16 11:00:00,2026-01-16 11:01:00,25831.099609375,25836.099609375,0.6466678316815633,SL,-562.5,-647.5,23547.4560546875,24842.4560546875,1295.0
2026-01-16 11:08:00,2026-01-16 11:09:00,25829.099609375,25834.099609375,0.6654859345022197,SL,-562.5,-647.5,22899.9560546875,24842.4560546875,1942.5
2026-01-16 11:09:00,2026-01-16 11:10:00,25829.400390625,25819.400390625,0.6558619835819652,TP,1125.0,1040.0,23939.9560546875,24842.4560546875,902.5
2026-01-16 11:10:00,2026-01-16 11:13:00,25825.69921875,25815.69921875,0.5652904398430385,TP,1125.0,1040.0,24979.9560546875,24979.9560546875,0.0
2026-01-16 11:42:00,2026-01-16 11:46:00,25802.150390625,25793.150390625,0.6125433462042992,TIME,1012.5,927.5,25907.4560546875,25907.4560546875,0.0
2026-01-23 11:09:00,2026-01-23 11:10:00,25274.150390625,25279.150390625,0.5766351323335275,SL,-562.5,-647.5,25259.9560546875,25907.4560546875,647.5
2026-01-30 11:06:00,2026-01-30 11:07:00,25292.5,25282.5,0.6694765062620114,TP,1125.0,1040.0,26299.9560546875,26299.9560546875,0.0
2026-01-30 11:07:00,2026-01-30 11:08:00,25288.150390625,25278.150390625,0.6155517796645701,TP,1125.0,1040.0,27339.9560546875,27339.9560546875,0.0
2026-02-04 10:58:00,2026-02-04 10:59:00,25736.900390625,25741.900390625,0.6254521251290799,SL,-562.5,-647.5,26692.4560546875,27339.9560546875,647.5
2026-02-05 10:53:00,2026-02-05 10:54:00,25645.55078125,25635.55078125,0.657715250817202,TP,1125.0,1040.0,27732.4560546875,27732.4560546875,0.0
2026-02-05 10:54:00,2026-02-05 10:55:00,25637.19921875,25627.19921875,0.6566519830210339,TP,1125.0,1040.0,28772.4560546875,28772.4560546875,0.0
2026-02-05 10:55:00,2026-02-05 10:57:00,25633.55078125,25623.55078125,0.6647812622630611,TP,1125.0,1040.0,29812.4560546875,29812.4560546875,0.0
2026-02-05 10:57:00,2026-02-05 11:01:00,25624.30078125,25621.94921875,0.5586257614473096,TIME,264.55078125,179.55078125,29992.0068359375,29992.0068359375,0.0
2026-02-09 11:31:00,2026-02-09 11:35:00,25851.400390625,25849.650390625,0.6267395235084315,TIME,196.875,111.875,30103.8818359375,30103.8818359375,0.0
2026-02-10 10:44:00,2026-02-10 10:46:00,25961.150390625,25966.150390625,0.6465665063868345,SL,-562.5,-647.5,29456.3818359375,30103.8818359375,647.5
2026-02-10 10:47:00,2026-02-10 10:49:00,25967.150390625,25957.150390625,0.6438121418880622,TP,1125.0,1040.0,30496.3818359375,30496.3818359375,0.0
2026-02-10 11:01:00,2026-02-10 11:02:00,25960.30078125,25965.30078125,0.6768352649609739,SL,-562.5,-647.5,29848.8818359375,30496.3818359375,647.5
2026-02-10 11:02:00,2026-02-10 11:03:00,25962.900390625,25967.900390625,0.645856204192583,SL,-562.5,-647.5,29201.3818359375,30496.3818359375,1295.0
2026-02-10 11:04:00,2026-02-10 11:08:00,25966.150390625,25965.75,0.6380575614710557,TIME,45.0439453125,-39.9560546875,29161.42578125,30496.3818359375,1334.9560546875
2026-02-10 11:10:00,2026-02-10 11:14:00,25961.55078125,25960.349609375,0.6663984976606819,TIME,135.1318359375,50.1318359375,29211.5576171875,30496.3818359375,1284.82421875
2026-02-10 11:14:00,2026-02-10 11:18:00,25960.349609375,25959.94921875,0.6583363178481401,TIME,45.0439453125,-39.9560546875,29171.6015625,30496.3818359375,1324.7802734375
2026-02-10 11:18:00,2026-02-10 11:22:00,25959.94921875,25958.900390625,0.671039310477839,TIME,117.9931640625,32.9931640625,29204.5947265625,30496.3818359375,1291.787109375
2026-02-10 11:22:00,2026-02-10 11:25:00,25958.900390625,25948.900390625,0.660027747434458,TP,1125.0,1040.0,30244.5947265625,30496.3818359375,251.787109375
2026-02-10 11:25:00,2026-02-10 11:27:00,25952.44921875,25957.44921875,0.6632882939662665,SL,-562.5,-647.5,29597.0947265625,30496.3818359375,899.287109375
2026-02-10 11:27:00,2026-02-10 11:31:00,25954.94921875,25958.05078125,0.6268604713970257,TIME,-348.92578125,-433.92578125,29163.1689453125,30496.3818359375,1333.212890625
2026-02-10 11:48:00,2026-02-10 11:52:00,25946.30078125,25951.30078125,0.6446152465770936,SL,-562.5,-647.5,28515.6689453125,30496.3818359375,1980.712890625
2026-02-11 10:57:00,2026-02-11 11:01:00,25961.30078125,25960.44921875,0.6676730953735099,TIME,95.80078125,10.80078125,28526.4697265625,30496.3818359375,1969.912109375
2026-02-11 11:01:00,2026-02-11 11:04:00,25960.44921875,25965.44921875,0.6689983269824625,SL,-562.5,-647.5,27878.9697265625,30496.3818359375,2617.412109375
2026-02-11 11:04:00,2026-02-11 11:05:00,25957.900390625,25962.900390625,0.6495141609461286,SL,-562.5,-647.5,27231.4697265625,30496.3818359375,3264.912109375
2026-02-11 11:06:00,2026-02-11 11:07:00,25968.5,25958.5,0.650277242321592,TP,1125.0,1040.0,28271.4697265625,30496.3818359375,2224.912109375
2026-02-11 11:07:00,2026-02-11 11:08:00,25964.30078125,25954.30078125,0.6149141268953444,TP,1125.0,1040.0,29311.4697265625,30496.3818359375,1184.912109375
2026-02-11 11:28:00,2026-02-11 11:32:00,25959.80078125,25964.80078125,0.6321904911856521,SL,-562.5,-647.5,28663.9697265625,30496.3818359375,1832.412109375
2026-02-11 11:49:00,2026-02-11 11:52:00,25960.75,25950.75,0.6309815432480214,TP,1125.0,1040.0,29703.9697265625,30496.3818359375,792.412109375
2026-02-11 11:53:00,2026-02-11 11:54:00,25952.69921875,25957.69921875,0.6288082304512335,SL,-562.5,-647.5,29056.4697265625,30496.3818359375,1439.912109375
2026-02-11 11:55:00,2026-02-11 11:57:00,25958.650390625,25963.650390625,0.6279084980597908,SL,-562.5,-647.5,28408.9697265625,30496.3818359375,2087.412109375
2026-02-11 12:21:00,2026-02-11 12:25:00,25941.55078125,25938.099609375,0.605774017087754,TIME,388.2568359375,303.2568359375,28712.2265625,30496.3818359375,1784.1552734375
2026-02-12 10:36:00,2026-02-12 10:37:00,25867.650390625,25857.650390625,0.666372013346723,TP,1125.0,1040.0,29752.2265625,30496.3818359375,744.1552734375
2026-02-12 10:37:00,2026-02-12 10:38:00,25861.69921875,25851.69921875,0.6501761560820982,TP,1125.0,1040.0,30792.2265625,30792.2265625,0.0
2026-02-12 10:38:00,2026-02-12 10:42:00,25858.400390625,25863.400390625,0.6737216820480098,SL,-562.5,-647.5,30144.7265625,30792.2265625,647.5
2026-02-12 10:42:00,2026-02-12 10:46:00,25861.650390625,25865.55078125,0.6387410539849285,TIME,-438.7939453125,-523.7939453125,29620.9326171875,30792.2265625,1171.2939453125
2026-02-12 10:47:00,2026-02-12 10:50:00,25860.05078125,25850.05078125,0.6635621007673451,TP,1125.0,1040.0,30660.9326171875,30792.2265625,131.2939453125
2026-02-12 10:50:00,2026-02-12 10:54:00,25857.900390625,25853.55078125,0.6806144629791436,TIME,489.3310546875,404.3310546875,31065.263671875,31065.263671875,0.0
2026-02-12 10:54:00,2026-02-12 10:57:00,25853.55078125,25858.55078125,0.6752949724478036,SL,-562.5,-647.5,30417.763671875,31065.263671875,647.5
2026-02-12 10:57:00,2026-02-12 11:01:00,25857.75,25858.80078125,0.6538603554728695,TIME,-118.212890625,-203.212890625,30214.55078125,31065.263671875,850.712890625
2026-02-12 11:01:00,2026-02-12 11:05:00,25858.80078125,25857.25,0.6643089300936438,TIME,174.462890625,89.462890625,30304.013671875,31065.263671875,761.25
2026-02-12 11:05:00,2026-02-12 11:07:00,25857.25,25847.25,0.6495565900521637,TP,1125.0,1040.0,31344.013671875,31344.013671875,0.0
2026-02-12 11:08:00,2026-02-12 11:09:00,25846.75,25851.75,0.6068746485894162,SL,-562.5,-647.5,30696.513671875,31344.013671875,647.5
2026-02-12 11:18:00,2026-02-12 11:22:00,25837.5,25827.5,0.6545806808521998,TP,1125.0,1040.0,31736.513671875,31736.513671875,0.0
2026-02-12 11:22:00,2026-02-12 11:23:00,25837.400390625,25827.400390625,0.6419501811655759,TP,1125.0,1040.0,32776.513671875,32776.513671875,0.0
2026-02-12 11:28:00,2026-02-12 11:31:00,25832.650390625,25822.650390625,0.6612723938448906,TP,1125.0,1040.0,33816.513671875,33816.513671875,0.0
2026-02-12 11:31:00,2026-02-12 11:32:00,25828.400390625,25818.400390625,0.6282159344240856,TP,1125.0,1040.0,34856.513671875,34856.513671875,0.0
2026-02-13 11:14:00,2026-02-13 11:15:00,25546.55078125,25551.55078125,0.6274486906434441,SL,-562.5,-647.5,34209.013671875,34856.513671875,647.5
2026-02-13 11:16:00,2026-02-13 11:17:00,25550.25,25540.25,0.663507696182279,TP,1125.0,1040.0,35249.013671875,35249.013671875,0.0
2026-02-13 11:17:00,2026-02-13 11:18:00,25543.5,25533.5,0.6365662484470433,TP,1125.0,1040.0,36289.013671875,36289.013671875,0.0
2026-02-13 11:25:00,2026-02-13 11:26:00,25533.099609375,25538.099609375,0.6388019710529085,SL,-562.5,-647.5,35641.513671875,36289.013671875,647.5
