entry_time,exit_time,entry_index,exit_index,reason,gross,net,equity,cum_max,drawdown
2025-12-17 12:32:00,2025-12-17 12:37:00,25790.099609375,25787.75,TIME,264.3310546875,179.3310546875,9501.1083984375,10620.888671875,1119.7802734375
2025-12-26 10:27:00,2025-12-26 10:30:00,26085.55078125,26094.55078125,SL,-1012.5,-1097.5,8403.6083984375,10620.888671875,2217.2802734375
2025-12-26 10:30:00,2025-12-26 10:35:00,26091.599609375,26090.650390625,TIME,106.787109375,21.787109375,8425.3955078125,10620.888671875,2195.4931640625
2025-12-26 10:35:00,2025-12-26 10:40:00,26090.650390625,26093.099609375,TIME,-275.537109375,-360.537109375,8064.8583984375,10620.888671875,2556.0302734375
2025-12-26 10:40:00,2025-12-26 10:45:00,26093.099609375,26088.349609375,TIME,534.375,449.375,8514.2333984375,10620.888671875,2106.6552734375
2025-12-26 10:45:00,2025-12-26 10:50:00,26088.349609375,26089.19921875,TIME,-95.5810546875,-180.5810546875,8333.65234375,10620.888671875,2287.236328125
2025-12-26 10:50:00,2025-12-26 10:55:00,26089.19921875,26089.94921875,TIME,-84.375,-169.375,8164.27734375,10620.888671875,2456.611328125
2025-12-26 10:55:00,2025-12-26 11:00:00,26089.94921875,26090.05078125,TIME,-11.42578125,-96.42578125,8067.8515625,10620.888671875,2553.037109375
2025-12-26 11:00:00,2025-12-26 11:05:00,26090.05078125,26084.69921875,TIME,602.05078125,517.05078125,8584.90234375,10620.888671875,2035.986328125
2025-12-26 11:05:00,2025-12-26 11:10:00,26084.69921875,26078.25,TIME,725.537109375,640.537109375,9225.439453125,10620.888671875,1395.44921875
2025-12-26 11:10:00,2025-12-26 11:15:00,26078.25,26068.94921875,TIME,1046.337890625,961.337890625,10186.77734375,10620.888671875,434.111328125
2025-12-26 11:15:00,2025-12-26 11:20:00,26068.94921875,26066.0,TIME,331.787109375,246.787109375,10433.564453125,10620.888671875,187.32421875
2025-12-26 11:20:00,2025-12-26 11:25:00,26066.0,26066.75,TIME,-84.375,-169.375,10264.189453125,10620.888671875,356.69921875
2025-12-26 11:25:00,2025-12-26 11:30:00,26066.75,26062.55078125,TIME,472.412109375,387.412109375,10651.6015625,10651.6015625,0.0
2025-12-26 11:30:00,2025-12-26 11:35:00,26062.55078125,26055.55078125,TIME,787.5,702.5,11354.1015625,11354.1015625,0.0
2025-12-26 11:35:00,2025-12-26 11:40:00,26055.55078125,26055.0,TIME,61.962890625,-23.037109375,11331.064453125,11354.1015625,23.037109375
2025-12-26 11:40:00,2025-12-26 11:45:00,26055.0,26051.349609375,TIME,410.6689453125,325.6689453125,11656.7333984375,11656.7333984375,0.0
2025-12-26 11:45:00,2025-12-26 11:50:00,26051.349609375,26053.5,TIME,-241.9189453125,-326.9189453125,11329.814453125,11656.7333984375,326.9189453125
2025-12-26 11:50:00,2025-12-26 11:55:00,26053.5,26056.599609375,TIME,-348.7060546875,-433.7060546875,10896.1083984375,11656.7333984375,760.625
2025-12-26 11:55:00,2025-12-26 12:00:00,26056.599609375,26056.44921875,TIME,16.9189453125,-68.0810546875,10828.02734375,11656.7333984375,828.7060546875
2025-12-26 12:00:00,2025-12-26 12:05:00,26056.44921875,26055.94921875,TIME,56.25,-28.75,10799.27734375,11656.7333984375,857.4560546875
2025-12-26 12:05:00,2025-12-26 12:10:00,26055.94921875,26056.19921875,TIME,-28.125,-113.125,10686.15234375,11656.7333984375,970.5810546875
2025-12-26 12:10:00,2025-12-26 12:15:00,26056.19921875,26061.55078125,TIME,-602.05078125,-687.05078125,9999.1015625,11656.7333984375,1657.6318359375
2025-12-26 12:25:00,2025-12-26 12:30:00,26062.30078125,26056.150390625,TIME,691.9189453125,606.9189453125,10606.0205078125,11656.7333984375,1050.712890625
2025-12-26 12:30:00,2025-12-26 12:35:00,26056.150390625,26041.80078125,TIME,1614.3310546875,1529.3310546875,12135.3515625,12135.3515625,0.0
2025-12-29 10:25:00,2025-12-29 10:30:00,26029.900390625,26023.849609375,TIME,680.712890625,595.712890625,12731.064453125,12731.064453125,0.0
2025-12-29 10:30:00,2025-12-29 10:35:00,26023.849609375,26020.05078125,TIME,427.3681640625,342.3681640625,13073.4326171875,13073.4326171875,0.0
2025-12-29 10:35:00,2025-12-29 10:40:00,26020.05078125,26014.80078125,TIME,590.625,505.625,13579.0576171875,13579.0576171875,0.0
2025-12-29 10:40:00,2025-12-29 10:45:00,26014.80078125,26005.0,TIME,1102.587890625,1017.587890625,14596.6455078125,14596.6455078125,0.0
2025-12-29 10:45:00,2025-12-29 10:50:00,26005.0,26000.400390625,TIME,517.4560546875,432.4560546875,15029.1015625,15029.1015625,0.0
2025-12-29 10:50:00,2025-12-29 10:51:00,26000.400390625,26009.400390625,SL,-1012.5,-1097.5,13931.6015625,15029.1015625,1097.5
2025-12-29 10:51:00,2025-12-29 10:56:00,26008.900390625,26007.30078125,TIME,179.9560546875,94.9560546875,14026.5576171875,15029.1015625,1002.5439453125
2025-12-29 10:56:00,2025-12-29 11:01:00,26007.30078125,26004.94921875,TIME,264.55078125,179.55078125,14206.1083984375,15029.1015625,822.9931640625
2025-12-29 11:01:00,2025-12-29 11:04:00,26004.94921875,25986.94921875,TP,2025.0,1940.0,16146.1083984375,16146.1083984375,0.0
2025-12-29 11:04:00,2025-12-29 11:09:00,25989.900390625,25984.650390625,TIME,590.625,505.625,16651.7333984375,16651.7333984375,0.0
2025-12-29 11:09:00,2025-12-29 11:14:00,25984.650390625,25983.69921875,TIME,107.0068359375,22.0068359375,16673.740234375,16673.740234375,0.0
2025-12-29 11:14:00,2025-12-29 11:19:00,25983.69921875,25974.94921875,TIME,984.375,899.375,17573.115234375,17573.115234375,0.0
2025-12-29 11:19:00,2025-12-29 11:24:00,25974.94921875,25969.75,TIME,584.912109375,499.912109375,18073.02734375,18073.02734375,0.0
2025-12-29 11:24:00,2025-12-29 11:29:00,25969.75,25974.94921875,TIME,-584.912109375,-669.912109375,17403.115234375,18073.02734375,669.912109375
2025-12-29 11:32:00,2025-12-29 11:37:00,25973.55078125,25973.349609375,TIME,22.6318359375,-62.3681640625,17340.7470703125,18073.02734375,732.2802734375
2025-12-29 11:37:00,2025-12-29 11:42:00,25973.349609375,25972.69921875,TIME,73.1689453125,-11.8310546875,17328.916015625,18073.02734375,744.111328125
2025-12-29 11:42:00,2025-12-29 11:46:00,25972.69921875,25981.69921875,SL,-1012.5,-1097.5,16231.416015625,18073.02734375,1841.611328125
2025-12-29 11:57:00,2025-12-29 12:02:00,25978.19921875,25980.599609375,TIME,-270.0439453125,-355.0439453125,15876.3720703125,18073.02734375,2196.6552734375
2025-12-29 12:02:00,2025-12-29 12:07:00,25980.599609375,25971.80078125,TIME,989.8681640625,904.8681640625,16781.240234375,18073.02734375,1291.787109375
2025-12-29 12:07:00,2025-12-29 12:09:00,25971.80078125,25980.80078125,SL,-1012.5,-1097.5,15683.740234375,18073.02734375,2389.287109375
2025-12-29 12:09:00,2025-12-29 12:14:00,25979.849609375,25979.900390625,TIME,-5.712890625,-90.712890625,15593.02734375,18073.02734375,2480.0
2025-12-29 12:14:00,2025-12-29 12:19:00,25979.900390625,25977.599609375,TIME,258.837890625,173.837890625,15766.865234375,18073.02734375,2306.162109375
2025-12-29 12:19:00,2025-12-29 12:24:00,25977.599609375,25964.599609375,TIME,1462.5,1377.5,17144.365234375,18073.02734375,928.662109375
2025-12-29 12:29:00,2025-12-29 12:34:00,25971.150390625,25959.25,TIME,1338.7939453125,1253.7939453125,18398.1591796875,18398.1591796875,0.0
2025-12-29 12:34:00,2025-12-29 12:39:00,25959.25,25961.75,TIME,-281.25,-366.25,18031.9091796875,18398.1591796875,366.25
2025-12-30 10:36:00,2025-12-30 10:41:00,25958.94921875,25953.349609375,TIME,629.9560546875,544.9560546875,18576.865234375,18576.865234375,0.0
2025-12-30 10:41:00,2025-12-30 10:46:00,25953.349609375,25944.150390625,TIME,1034.912109375,949.912109375,19526.77734375,19526.77734375,0.0
2025-12-30 10:46:00,2025-12-30 10:51:00,25944.150390625,25941.150390625,TIME,337.5,252.5,19779.27734375,19779.27734375,0.0
2025-12-30 10:51:00,2025-12-30 10:56:00,25941.150390625,25930.349609375,TIME,1215.087890625,1130.087890625,20909.365234375,20909.365234375,0.0
2025-12-30 10:56:00,2025-12-30 11:01:00,25930.349609375,25928.849609375,TIME,168.75,83.75,20993.115234375,20993.115234375,0.0
2025-12-30 11:01:00,2025-12-30 11:06:00,25928.849609375,25927.599609375,TIME,140.625,55.625,21048.740234375,21048.740234375,0.0
2025-12-30 11:06:00,2025-12-30 11:11:00,25927.599609375,25918.75,TIME,995.5810546875,910.5810546875,21959.3212890625,21959.3212890625,0.0
2025-12-30 11:11:00,2025-12-30 11:16:00,25918.75,25923.80078125,TIME,-568.212890625,-653.212890625,21306.1083984375,21959.3212890625,653.212890625
2025-12-30 11:16:00,2025-12-30 11:21:00,25923.80078125,25921.099609375,TIME,303.8818359375,218.8818359375,21524.990234375,21959.3212890625,434.3310546875
2025-12-30 11:21:00,2025-12-30 11:26:00,25921.099609375,25920.05078125,TIME,117.9931640625,32.9931640625,21557.9833984375,21959.3212890625,401.337890625
2025-12-30 11:26:00,2025-12-30 11:31:00,25920.05078125,25912.19921875,TIME,883.30078125,798.30078125,22356.2841796875,22356.2841796875,0.0
2025-12-30 11:31:00,2025-12-30 11:35:00,25912.19921875,25894.19921875,TP,2025.0,1940.0,24296.2841796875,24296.2841796875,0.0
2025-12-30 11:36:00,2025-12-30 11:41:00,25900.349609375,25902.599609375,TIME,-253.125,-338.125,23958.1591796875,24296.2841796875,338.125
2025-12-30 11:41:00,2025-12-30 11:45:00,25902.599609375,25911.599609375,SL,-1012.5,-1097.5,22860.6591796875,24296.2841796875,1435.625
2025-12-30 11:46:00,2025-12-30 11:51:00,25911.0,25910.30078125,TIME,78.662109375,-6.337890625,22854.3212890625,24296.2841796875,1441.962890625
2025-12-30 11:51:00,2025-12-30 11:56:00,25910.30078125,25898.25,TIME,1355.712890625,1270.712890625,24125.0341796875,24296.2841796875,171.25
2025-12-30 12:01:00,2025-12-30 12:06:00,25895.0,25894.400390625,TIME,67.4560546875,-17.5439453125,24107.490234375,24296.2841796875,188.7939453125
2025-12-30 12:06:00,2025-12-30 12:09:00,25894.400390625,25903.400390625,SL,-1012.5,-1097.5,23009.990234375,24296.2841796875,1286.2939453125
2025-12-30 12:09:00,2025-12-30 12:14:00,25901.30078125,25883.30078125,TP,2025.0,1940.0,24949.990234375,24949.990234375,0.0
2025-12-30 12:14:00,2025-12-30 12:19:00,25884.80078125,25893.80078125,SL,-1012.5,-1097.5,23852.490234375,24949.990234375,1097.5
2025-12-30 12:19:00,2025-12-30 12:24:00,25890.94921875,25888.900390625,TIME,230.4931640625,145.4931640625,23997.9833984375,24949.990234375,952.0068359375
2025-12-30 12:24:00,2025-12-30 12:29:00,25888.900390625,25885.900390625,TIME,337.5,252.5,24250.4833984375,24949.990234375,699.5068359375
2025-12-30 12:29:00,2025-12-30 12:34:00,25885.900390625,25894.900390625,SL,-1012.5,-1097.5,23152.9833984375,24949.990234375,1797.0068359375
2025-12-30 12:34:00,2025-12-30 12:39:00,25894.30078125,25903.30078125,SL,-1012.5,-1097.5,22055.4833984375,24949.990234375,2894.5068359375
2025-12-31 10:37:00,2025-12-31 10:41:00,26024.349609375,26033.349609375,SL,-1012.5,-1097.5,20957.9833984375,24949.990234375,3992.0068359375
2025-12-31 10:51:00,2025-12-31 10:56:00,26036.55078125,26038.150390625,TIME,-179.9560546875,-264.9560546875,20693.02734375,24949.990234375,4256.962890625
2025-12-31 10:56:00,2025-12-31 11:00:00,26038.150390625,26047.150390625,SL,-1012.5,-1097.5,19595.52734375,24949.990234375,5354.462890625
2025-12-31 11:09:00,2025-12-31 11:14:00,26048.19921875,26057.19921875,SL,-1012.5,-1097.5,18498.02734375,24949.990234375,6451.962890625
2025-12-31 11:28:00,2025-12-31 11:33:00,26045.55078125,26045.94921875,TIME,-44.82421875,-129.82421875,18368.203125,24949.990234375,6581.787109375
2025-12-31 11:33:00,2025-12-31 11:36:00,26045.94921875,26054.94921875,SL,-1012.5,-1097.5,17270.703125,24949.990234375,7679.287109375
2026-01-01 10:42:00,2026-01-01 10:46:00,26157.55078125,26166.55078125,SL,-1012.5,-1097.5,16173.203125,24949.990234375,8776.787109375
2026-01-01 10:55:00,2026-01-01 11:00:00,26177.900390625,26171.5,TIME,720.0439453125,635.0439453125,16808.2470703125,24949.990234375,8141.7431640625
2026-01-01 11:00:00,2026-01-01 11:01:00,26171.5,26180.5,SL,-1012.5,-1097.5,15710.7470703125,24949.990234375,9239.2431640625
2026-01-01 11:01:00,2026-01-01 11:06:00,26177.150390625,26165.900390625,TIME,1265.625,1180.625,16891.3720703125,24949.990234375,8058.6181640625
2026-01-01 11:06:00,2026-01-01 11:11:00,26165.900390625,26161.30078125,TIME,517.4560546875,432.4560546875,17323.828125,24949.990234375,7626.162109375
2026-01-01 11:11:00,2026-01-01 11:12:00,26161.30078125,26170.30078125,SL,-1012.5,-1097.5,16226.328125,24949.990234375,8723.662109375
2026-01-01 11:12:00,2026-01-01 11:17:00,26170.349609375,26162.599609375,TIME,871.875,786.875,17013.203125,24949.990234375,7936.787109375
2026-01-01 11:17:00,2026-01-01 11:21:00,26162.599609375,26171.599609375,SL,-1012.5,-1097.5,15915.703125,24949.990234375,9034.287109375
2026-01-01 11:21:00,2026-01-01 11:26:00,26173.19921875,26170.44921875,TIME,309.375,224.375,16140.078125,24949.990234375,8809.912109375
2026-01-01 11:26:00,2026-01-01 11:31:00,26170.44921875,26170.25,TIME,22.412109375,-62.587890625,16077.490234375,24949.990234375,8872.5
2026-01-01 11:31:00,2026-01-01 11:36:00,26170.25,26160.69921875,TIME,1074.462890625,989.462890625,17066.953125,24949.990234375,7883.037109375
2026-01-01 11:36:00,2026-01-01 11:41:00,26160.69921875,26157.5,TIME,359.912109375,274.912109375,17341.865234375,24949.990234375,7608.125
2026-01-01 11:51:00,2026-01-01 11:54:00,26139.099609375,26148.099609375,SL,-1012.5,-1097.5,16244.365234375,24949.990234375,8705.625
2026-01-01 11:55:00,2026-01-01 11:59:00,26143.849609375,26152.849609375,SL,-1012.5,-1097.5,15146.865234375,24949.990234375,9803.125
2026-01-01 12:00:00,2026-01-01 12:05:00,26153.849609375,26138.599609375,TIME,1715.625,1630.625,16777.490234375,24949.990234375,8172.5
2026-01-01 12:05:00,2026-01-01 12:10:00,26138.599609375,26133.400390625,TIME,584.912109375,499.912109375,17277.40234375,24949.990234375,7672.587890625
2026-01-02 10:26:00,2026-01-02 10:31:00,26250.349609375,26246.55078125,TIME,427.3681640625,342.3681640625,17619.7705078125,24949.990234375,7330.2197265625
2026-01-02 10:31:00,2026-01-02 10:36:00,26246.55078125,26249.19921875,TIME,-297.94921875,-382.94921875,17236.8212890625,24949.990234375,7713.1689453125
2026-01-02 10:36:00,2026-01-02 10:41:00,26249.19921875,26258.19921875,SL,-1012.5,-1097.5,16139.3212890625,24949.990234375,8810.6689453125
2026-01-02 10:41:00,2026-01-02 10:46:00,26257.099609375,26257.349609375,TIME,-28.125,-113.125,16026.1962890625,24949.990234375,8923.7939453125
2026-01-02 10:46:00,2026-01-02 10:50:00,26257.349609375,26266.349609375,SL,-1012.5,-1097.5,14928.6962890625,24949.990234375,10021.2939453125
2026-01-02 10:52:00,2026-01-02 10:57:00,26260.349609375,26258.099609375,TIME,253.125,168.125,15096.8212890625,24949.990234375,9853.1689453125
2026-01-02 10:57:00,2026-01-02 11:02:00,26258.099609375,26256.44921875,TIME,185.6689453125,100.6689453125,15197.490234375,24949.990234375,9752.5
2026-01-02 11:02:00,2026-01-02 11:07:00,26256.44921875,26252.05078125,TIME,494.82421875,409.82421875,15607.314453125,24949.990234375,9342.67578125
2026-01-02 11:07:00,2026-01-02 11:12:00,26252.05078125,26251.0,TIME,118.212890625,33.212890625,15640.52734375,24949.990234375,9309.462890625
2026-01-02 11:12:00,2026-01-02 11:17:00,26251.0,26259.30078125,TIME,-933.837890625,-1018.837890625,14621.689453125,24949.990234375,10328.30078125
2026-01-02 11:17:00,2026-01-02 11:21:00,26259.30078125,26268.30078125,SL,-1012.5,-1097.5,13524.189453125,24949.990234375,11425.80078125
2026-01-02 12:16:00,2026-01-02 12:21:00,26284.19921875,26290.150390625,TIME,-669.5068359375,-754.5068359375,12769.6826171875,24949.990234375,12180.3076171875
2026-01-02 12:21:00,2026-01-02 12:25:00,26290.150390625,26299.150390625,SL,-1012.5,-1097.5,11672.1826171875,24949.990234375,13277.8076171875
2026-01-05 10:34:00,2026-01-05 10:39:00,26352.599609375,26361.599609375,SL,-1012.5,-1097.5,10574.6826171875,24949.990234375,14375.3076171875
2026-01-05 10:39:00,2026-01-05 10:41:00,26363.0,26345.0,TP,2025.0,1940.0,12514.6826171875,24949.990234375,12435.3076171875
2026-01-05 10:49:00,2026-01-05 10:52:00,26352.150390625,26361.150390625,SL,-1012.5,-1097.5,11417.1826171875,24949.990234375,13532.8076171875
2026-01-05 10:52:00,2026-01-05 10:57:00,26358.650390625,26357.650390625,TIME,112.5,27.5,11444.6826171875,24949.990234375,13505.3076171875
2026-01-05 10:57:00,2026-01-05 11:02:00,26357.650390625,26363.599609375,TIME,-669.287109375,-754.287109375,10690.3955078125,24949.990234375,14259.5947265625
2026-01-05 11:06:00,2026-01-05 11:11:00,26354.900390625,26356.55078125,TIME,-185.6689453125,-270.6689453125,10419.7265625,24949.990234375,14530.263671875
2026-01-05 11:11:00,2026-01-05 11:16:00,26356.55078125,26350.44921875,TIME,686.42578125,601.42578125,11021.15234375,24949.990234375,13928.837890625
2026-01-05 11:16:00,2026-01-05 11:21:00,26350.44921875,26341.5,TIME,1006.787109375,921.787109375,11942.939453125,24949.990234375,13007.05078125
2026-01-05 11:21:00,2026-01-05 11:23:00,26341.5,26323.5,TP,2025.0,1940.0,13882.939453125,24949.990234375,11067.05078125
2026-01-05 11:39:00,2026-01-05 11:42:00,26325.30078125,26334.30078125,SL,-1012.5,-1097.5,12785.439453125,24949.990234375,12164.55078125
2026-01-05 11:45:00,2026-01-05 11:50:00,26338.400390625,26338.05078125,TIME,39.3310546875,-45.6689453125,12739.7705078125,24949.990234375,12210.2197265625
2026-01-05 11:51:00,2026-01-05 11:56:00,26331.849609375,26326.94921875,TIME,551.2939453125,466.2939453125,13206.064453125,24949.990234375,11743.92578125
2026-01-05 11:56:00,2026-01-05 11:58:00,26326.94921875,26335.94921875,SL,-1012.5,-1097.5,12108.564453125,24949.990234375,12841.42578125
2026-01-05 12:08:00,2026-01-05 12:12:00,26319.69921875,26328.69921875,SL,-1012.5,-1097.5,11011.064453125,24949.990234375,13938.92578125
2026-01-05 12:12:00,2026-01-05 12:17:00,26330.05078125,26339.05078125,SL,-1012.5,-1097.5,9913.564453125,24949.990234375,15036.42578125
2026-01-05 12:35:00,2026-01-05 12:40:00,26333.900390625,26334.599609375,TIME,-78.662109375,-163.662109375,9749.90234375,24949.990234375,15200.087890625
2026-01-06 10:27:00,2026-01-06 10:32:00,26223.80078125,26232.80078125,SL,-1012.5,-1097.5,8652.40234375,24949.990234375,16297.587890625
2026-01-06 10:32:00,2026-01-06 10:37:00,26232.05078125,26214.05078125,TP,2025.0,1940.0,10592.40234375,24949.990234375,14357.587890625
2026-01-06 10:46:00,2026-01-06 10:51:00,26212.05078125,26212.599609375,TIME,-61.7431640625,-146.7431640625,10445.6591796875,24949.990234375,14504.3310546875
2026-01-06 10:51:00,2026-01-06 10:56:00,26212.599609375,26211.349609375,TIME,140.625,55.625,10501.2841796875,24949.990234375,14448.7060546875
2026-01-06 10:56:00,2026-01-06 11:01:00,26211.349609375,26206.900390625,TIME,500.537109375,415.537109375,10916.8212890625,24949.990234375,14033.1689453125
2026-01-06 11:01:00,2026-01-06 11:04:00,26206.900390625,26215.900390625,SL,-1012.5,-1097.5,9819.3212890625,24949.990234375,15130.6689453125
2026-01-06 11:04:00,2026-01-06 11:09:00,26213.44921875,26219.0,TIME,-624.462890625,-709.462890625,9109.8583984375,24949.990234375,15840.1318359375
2026-01-06 11:10:00,2026-01-06 11:15:00,26208.44921875,26190.44921875,TP,2025.0,1940.0,11049.8583984375,24949.990234375,13900.1318359375
2026-01-06 11:35:00,2026-01-06 11:37:00,26168.650390625,26177.650390625,SL,-1012.5,-1097.5,9952.3583984375,24949.990234375,14997.6318359375
2026-01-06 11:37:00,2026-01-06 11:42:00,26177.69921875,26179.900390625,TIME,-247.6318359375,-332.6318359375,9619.7265625,24949.990234375,15330.263671875
2026-01-06 11:59:00,2026-01-06 12:04:00,26174.5,26175.94921875,TIME,-163.037109375,-248.037109375,9371.689453125,24949.990234375,15578.30078125
2026-01-06 12:04:00,2026-01-06 12:08:00,26175.94921875,26157.94921875,TP,2025.0,1940.0,11311.689453125,24949.990234375,13638.30078125
2026-01-06 12:14:00,2026-01-06 12:19:00,26167.650390625,26163.650390625,TIME,450.0,365.0,11676.689453125,24949.990234375,13273.30078125
2026-01-06 12:19:00,2026-01-06 12:24:00,26163.650390625,26152.69921875,TIME,1232.0068359375,1147.0068359375,12823.6962890625,24949.990234375,12126.2939453125
2026-01-06 12:24:00,2026-01-06 12:28:00,26152.69921875,26161.69921875,SL,-1012.5,-1097.5,11726.1962890625,24949.990234375,13223.7939453125
2026-01-06 12:28:00,2026-01-06 12:33:00,26161.94921875,26165.150390625,TIME,-360.1318359375,-445.1318359375,11281.064453125,24949.990234375,13668.92578125
2026-01-06 12:33:00,2026-01-06 12:38:00,26165.150390625,26160.75,TIME,495.0439453125,410.0439453125,11691.1083984375,24949.990234375,13258.8818359375
2026-01-07 10:30:00,2026-01-07 10:32:00,26130.44921875,26139.44921875,SL,-1012.5,-1097.5,10593.6083984375,24949.990234375,14356.3818359375
2026-01-07 10:32:00,2026-01-07 10:37:00,26140.44921875,26127.599609375,TIME,1445.5810546875,1360.5810546875,11954.189453125,24949.990234375,12995.80078125
2026-01-07 10:37:00,2026-01-07 10:39:00,26127.599609375,26136.599609375,SL,-1012.5,-1097.5,10856.689453125,24949.990234375,14093.30078125
2026-01-07 10:41:00,2026-01-07 10:45:00,26138.75,26147.75,SL,-1012.5,-1097.5,9759.189453125,24949.990234375,15190.80078125
2026-01-07 10:45:00,2026-01-07 10:50:00,26141.150390625,26146.849609375,TIME,-641.162109375,-726.162109375,9033.02734375,24949.990234375,15916.962890625
2026-01-07 10:50:00,2026-01-07 10:53:00,26146.849609375,26155.849609375,SL,-1012.5,-1097.5,7935.52734375,24949.990234375,17014.462890625
2026-01-07 11:09:00,2026-01-07 11:12:00,26171.650390625,26153.650390625,TP,2025.0,1940.0,9875.52734375,24949.990234375,15074.462890625
2026-01-07 11:14:00,2026-01-07 11:19:00,26151.599609375,26152.849609375,TIME,-140.625,-225.625,9649.90234375,24949.990234375,15300.087890625
2026-01-07 11:21:00,2026-01-07 11:24:00,26151.599609375,26133.599609375,TP,2025.0,1940.0,11589.90234375,24949.990234375,13360.087890625
2026-01-07 11:44:00,2026-01-07 11:49:00,26143.19921875,26135.650390625,TIME,849.2431640625,764.2431640625,12354.1455078125,24949.990234375,12595.8447265625
2026-01-07 11:49:00,2026-01-07 11:54:00,26135.650390625,26121.44921875,TIME,1597.6318359375,1512.6318359375,13866.77734375,24949.990234375,11083.212890625
2026-01-07 11:55:00,2026-01-07 12:00:00,26126.69921875,26121.55078125,TIME,579.19921875,494.19921875,14360.9765625,24949.990234375,10589.013671875
2026-01-07 12:00:00,2026-01-07 12:05:00,26121.55078125,26112.099609375,TIME,1063.2568359375,978.2568359375,15339.2333984375,24949.990234375,9610.7568359375
2026-01-07 12:05:00,2026-01-07 12:10:00,26112.099609375,26110.44921875,TIME,185.6689453125,100.6689453125,15439.90234375,24949.990234375,9510.087890625
2026-01-07 12:10:00,2026-01-07 12:15:00,26110.44921875,26107.400390625,TIME,342.9931640625,257.9931640625,15697.8955078125,24949.990234375,9252.0947265625
2026-01-07 12:15:00,2026-01-07 12:20:00,26107.400390625,26103.30078125,TIME,461.2060546875,376.2060546875,16074.1015625,24949.990234375,8875.888671875
2026-01-07 12:20:00,2026-01-07 12:25:00,26103.30078125,26106.55078125,TIME,-365.625,-450.625,15623.4765625,24949.990234375,9326.513671875
2026-01-07 12:25:00,2026-01-07 12:30:00,26106.55078125,26108.849609375,TIME,-258.6181640625,-343.6181640625,15279.8583984375,24949.990234375,9670.1318359375
2026-01-07 12:31:00,2026-01-07 12:36:00,26106.69921875,26101.69921875,TIME,562.5,477.5,15757.3583984375,24949.990234375,9192.6318359375
2026-01-08 10:30:00,2026-01-08 10:35:00,26034.30078125,26040.94921875,TIME,-747.94921875,-832.94921875,14924.4091796875,24949.990234375,10025.5810546875
2026-01-08 10:35:00,2026-01-08 10:40:00,26040.94921875,26026.80078125,TIME,1591.69921875,1506.69921875,16431.1083984375,24949.990234375,8518.8818359375
2026-01-08 10:40:00,2026-01-08 10:44:00,26026.80078125,26035.80078125,SL,-1012.5,-1097.5,15333.6083984375,24949.990234375,9616.3818359375
2026-01-08 10:44:00,2026-01-08 10:49:00,26031.599609375,26027.0,TIME,517.4560546875,432.4560546875,15766.064453125,24949.990234375,9183.92578125
2026-01-08 10:49:00,2026-01-08 10:54:00,26027.0,26021.55078125,TIME,613.037109375,528.037109375,16294.1015625,24949.990234375,8655.888671875
2026-01-08 10:54:00,2026-01-08 10:59:00,26021.55078125,26016.900390625,TIME,523.1689453125,438.1689453125,16732.2705078125,24949.990234375,8217.7197265625
2026-01-08 10:59:00,2026-01-08 11:04:00,26016.900390625,26016.80078125,TIME,11.2060546875,-73.7939453125,16658.4765625,24949.990234375,8291.513671875
